,布絏,ら戳,Θユ计,Θユ肂,秨絃基,程蔼基,程基,Μ絃基,害禴基畉,Θユ掸计
2830,2430,2020/3/30 00:00,174459,2379536,13.7,13.8,13.4,13.8,0,84
2831,2430,2020/3/31 00:00,126113,1719654,13.65,13.8,13.55,13.7,-0.1,79
2832,2430,2020/4/1 00:00,79302,1090400,13.7,13.9,13.65,13.75,0.05,51
2833,2430,2020/4/6 00:00,85102,1172306,13.8,13.85,13.75,13.75,0,50
2834,2430,2020/4/7 00:00,120330,1671234,13.9,14,13.75,13.95,0.2,62
2835,2430,2020/4/8 00:00,99136,1383604,13.95,14.1,13.8,14.1,0.15,63
2836,2430,2020/4/9 00:00,88040,1238610,14.1,14.15,14,14.15,0.05,75
2837,2430,2020/4/10 00:00,91312,1298994,14.35,14.35,14.1,14.25,0.1,136
2838,2430,2020/4/13 00:00,58324,830776,14.25,14.3,14.15,14.25,0,107
2839,2430,2020/4/14 00:00,154522,2253566,14.4,14.75,14.4,14.75,0.5,101
2840,2430,2020/4/15 00:00,117352,1750330,14.8,15.05,14.8,14.95,0.2,99
2841,2430,2020/4/16 00:00,93388,1381709,14.65,14.9,14.65,14.8,-0.15,77
2842,2430,2020/4/17 00:00,130125,1947530,15,15.05,14.8,14.95,0.15,88
2843,2430,2020/4/20 00:00,86497,1287859,15.05,15.1,14.8,14.9,-0.05,71
2844,2430,2020/4/21 00:00,114271,1665497,14.9,14.9,14.4,14.5,-0.4,73
2845,2430,2020/4/22 00:00,29524,428644,14.4,14.6,14.4,14.6,0.1,28
2846,2430,2020/4/23 00:00,53027,785294,14.7,14.95,14.7,14.75,0.15,38
2847,2430,2020/4/24 00:00,12200,179585,14.75,14.8,14.6,14.75,0,22
2848,2430,2020/4/27 00:00,68603,1016963,14.75,14.95,14.75,14.95,0.2,74
2849,2430,2020/4/28 00:00,116082,1743180,15.05,15.1,14.95,15,0.05,65
2850,2430,2020/4/29 00:00,152359,2299567,15,15.2,15,15.2,0.2,87
2851,2430,2020/4/30 00:00,493815,7877142,15.65,16.1,15.65,15.95,0.75,273
2852,2430,2020/5/4 00:00,834301,13575550,16,16.45,16,16.3,0.35,297
2853,2430,2020/5/5 00:00,165002,2678032,16.25,16.3,16.1,16.25,-0.05,88
2854,2430,2020/5/6 00:00,121641,1985197,16.25,16.4,16.25,16.4,0.15,83
2855,2430,2020/5/7 00:00,105003,1726298,16.4,16.5,16.4,16.45,0.05,61
2856,2430,2020/5/8 00:00,251182,4165471,16.5,16.6,16.5,16.6,0.15,111
2857,2430,2020/5/11 00:00,476582,8059911,16.75,17,16.75,17,0.4,167
2858,2430,2020/5/12 00:00,139680,2363635,17,17.05,16.8,17,0,93
2859,2430,2020/5/13 00:00,124832,2108974,16.9,16.95,16.85,16.9,-0.1,69
2860,2430,2020/5/14 00:00,132546,2227989,16.9,16.95,16.6,16.75,-0.15,94
2861,2430,2020/5/15 00:00,314016,5183012,16.8,16.85,16.35,16.45,-0.3,120
2862,2430,2020/5/18 00:00,314041,5234881,16.6,16.85,16.45,16.8,0.35,157
2863,2430,2020/5/19 00:00,105458,1775591,16.95,16.95,16.75,16.85,0.05,58
2864,2430,2020/5/20 00:00,373157,6346633,16.9,17.1,16.9,16.95,0.1,130
2865,2430,2020/5/21 00:00,152002,2585682,16.95,17.1,16.95,17,0.05,74
2866,2430,2020/5/22 00:00,205201,3485095,17,17.05,16.9,16.9,-0.1,74
2867,2430,2020/5/25 00:00,95838,1624557,16.75,17.05,16.75,17,0.1,62
2868,2430,2020/5/26 00:00,331392,5665681,17.05,17.15,17,17.15,0.15,123
2869,2430,2020/5/27 00:00,251000,4337444,17.2,17.35,17.2,17.35,0.2,113
2870,2430,2020/5/28 00:00,283005,4901785,17.35,17.5,17.1,17.2,-0.15,125
2871,2430,2020/5/29 00:00,142073,2478668,17.35,17.5,17.35,17.45,0.25,87
2872,2430,2020/6/1 00:00,298169,5289804,17.55,17.85,17.5,17.85,0.4,156
2873,2430,2020/6/2 00:00,184834,3294433,17.95,17.95,17.7,17.85,0,114
2874,2430,2020/6/3 00:00,407748,7314937,17.95,18,17.85,17.9,0.05,146
2875,2430,2020/6/4 00:00,1544782,28331315,18,18.65,18,18.55,0.65,546
2876,2430,2020/6/5 00:00,937066,17858317,18.7,19.35,18.6,19.25,0.7,461
2877,2430,2020/6/8 00:00,1089836,21599040,19.5,20,19.4,19.85,0.6,529
2878,2430,2020/6/9 00:00,721660,14165762,20,20.05,19.3,19.65,-0.2,319
2879,2430,2020/6/10 00:00,528991,10246573,19.65,19.65,19.1,19.2,-0.45,278
2880,2430,2020/6/11 00:00,527079,10026638,19.2,19.3,18.6,18.85,-0.35,282
2881,2430,2020/6/12 00:00,470161,8827229,18.65,19.15,18.05,19,0.15,252
2882,2430,2020/6/15 00:00,358349,6793881,19.2,19.2,18.8,19,0,173
2883,2430,2020/6/16 00:00,492004,9368623,19,19.2,19,19.15,0.15,175
2884,2430,2020/6/17 00:00,534036,10221936,19.2,19.35,19.05,19.15,0,164
2885,2430,2020/6/18 00:00,1156820,22236190,19.15,19.35,19.15,19.2,0.05,532
2886,2430,2020/6/19 00:00,1053200,19347179,18.25,18.6,18.25,18.5,X0.00,389
2887,2430,2020/6/22 00:00,253676,4661220,18.5,18.5,18.25,18.45,-0.05,162
2888,2430,2020/6/23 00:00,181190,3324406,18.45,18.45,18.3,18.3,-0.15,98
2889,2430,2020/6/24 00:00,158800,2913189,18.3,18.45,18.25,18.4,0.1,84
2890,2430,2020/6/29 00:00,495907,9234799,18.3,18.95,18.25,18.9,0.5,258
2891,2430,2020/6/30 00:00,557630,10760082,18.95,19.45,18.95,19.2,0.3,306
2892,2430,2020/7/1 00:00,530450,10346328,19.3,19.65,19.3,19.5,0.3,251
2893,2430,2020/7/2 00:00,200598,3898190,19.5,19.5,19.4,19.45,-0.05,108
2894,2430,2020/7/3 00:00,453311,8776420,19.6,19.6,19.2,19.35,-0.1,211
2895,2430,2020/7/6 00:00,276164,5344093,19.35,19.4,19.25,19.3,-0.05,181
2896,2430,2020/7/7 00:00,419531,7980990,19.3,19.3,18.85,18.95,-0.35,210
2897,2430,2020/7/8 00:00,209006,4003914,19,19.25,19,19.15,0.2,124
2898,2430,2020/7/9 00:00,184400,3533500,19.2,19.3,19.05,19.1,-0.05,126
2899,2430,2020/7/10 00:00,257305,4828922,19.1,19.2,18.35,19.2,0.1,182
2900,2430,2020/7/13 00:00,249680,4728807,19.15,19.15,18.75,18.85,-0.35,161
2901,2430,2020/7/14 00:00,141322,2644668,19,19,18.55,18.7,-0.15,100
2902,2430,2020/7/15 00:00,133414,2498706,18.8,18.8,18.65,18.75,0.05,87
2903,2430,2020/7/16 00:00,137552,2596201,18.75,19,18.7,18.95,0.2,100
2904,2430,2020/7/17 00:00,389633,7412527,19.15,19.2,18.85,19.1,0.15,194
2905,2430,2020/7/20 00:00,197234,3781446,19.3,19.3,19,19,-0.1,107
2906,2430,2020/7/21 00:00,175510,3335685,19.25,19.25,18.9,18.95,-0.05,118
2907,2430,2020/7/22 00:00,131722,2498780,19.05,19.05,18.9,18.95,0,63
2908,2430,2020/7/23 00:00,62263,1178757,18.95,19,18.85,18.95,0,39
2909,2430,2020/7/24 00:00,291566,5463554,19.05,19.05,18.5,18.7,-0.25,128
2910,2430,2020/7/27 00:00,159100,2944114,18.7,18.75,18.4,18.65,-0.05,104
2911,2430,2020/7/28 00:00,2280459,42827956,18.6,19.05,18.2,18.2,-0.45,388
2912,2430,2020/7/29 00:00,243653,4439414,18.2,18.4,18.15,18.2,0,138
2913,2430,2020/7/30 00:00,146368,2684716,18.2,18.6,18.15,18.4,0.2,100
2914,2430,2020/7/31 00:00,89131,1656086,18.4,18.75,18.4,18.75,0.35,51
2915,2430,2020/8/3 00:00,160242,3011878,18.75,18.95,18.65,18.75,0,105
2916,2430,2020/8/4 00:00,261209,4879743,18.75,18.8,18.6,18.65,-0.1,86
2917,2430,2020/8/5 00:00,1094445,21212468,19,19.8,18.9,19.6,0.95,545
2918,2430,2020/8/6 00:00,1041456,19832864,19.35,19.4,18.7,19.1,-0.5,437
2919,2430,2020/8/7 00:00,713384,13321584,18.65,18.85,18.4,18.65,-0.45,286
2920,2430,2020/8/10 00:00,165011,3072302,18.65,18.8,18.55,18.6,-0.05,109
2921,2430,2020/8/11 00:00,272201,5021527,18.6,18.6,18.3,18.5,-0.1,141
2922,2430,2020/8/12 00:00,259312,4761483,18.5,18.5,18.25,18.35,-0.15,115
2923,2430,2020/8/13 00:00,137713,2521360,18.45,18.45,18.2,18.35,0,91
2924,2430,2020/8/14 00:00,108652,1989025,18.2,18.4,18.2,18.4,0.05,71
2925,2430,2020/8/17 00:00,392783,7178574,18.45,18.45,18.2,18.35,-0.05,203
2926,2430,2020/8/18 00:00,211251,3867477,18.5,18.5,18.25,18.35,0,109
2927,2430,2020/8/19 00:00,276006,5118760,18.45,18.65,18.4,18.55,0.2,160
2928,2430,2020/8/20 00:00,414300,7526850,18.55,18.55,18,18.15,-0.4,193
2929,2430,2020/8/21 00:00,155110,2824907,18.2,18.25,18.15,18.25,0.1,116
2930,2430,2020/8/24 00:00,113993,2066922,18.25,18.25,18.05,18.2,-0.05,81
2931,2430,2020/8/25 00:00,209152,3803913,18.35,18.35,18.1,18.3,0.1,114
2932,2430,2020/8/26 00:00,96104,1767252,18.35,18.45,18.35,18.45,0.15,66
2933,2430,2020/8/27 00:00,87002,1592836,18.35,18.35,18.25,18.35,-0.1,51
2934,2430,2020/8/28 00:00,83101,1520948,18.4,18.4,18.25,18.35,0,52
2935,2430,2020/8/31 00:00,91459,1680949,18.5,18.5,18.35,18.45,0.1,47
2936,2430,2020/9/1 00:00,409404,7453901,18.2,18.4,18.1,18.2,-0.25,174
2937,2430,2020/9/2 00:00,142101,2590593,18.35,18.35,18.2,18.25,0.05,69
2938,2430,2020/9/3 00:00,189000,3462800,18.25,18.4,18.25,18.3,0.05,85
2939,2430,2020/9/4 00:00,319251,5893067,18.4,18.7,18.3,18.6,0.3,183
2940,2430,2020/9/7 00:00,617651,11781433,18.9,19.3,18.8,19.15,0.55,330
2941,2430,2020/9/8 00:00,708449,13765114,19.35,19.65,19.2,19.3,0.15,406
2942,2430,2020/9/9 00:00,282340,5381059,19.15,19.25,18.95,19.2,-0.1,149
2943,2430,2020/9/10 00:00,169562,3233809,19.2,19.2,19,19.1,-0.1,101
2944,2430,2020/9/11 00:00,255153,4855524,19,19.3,18.9,18.9,-0.2,138
2945,2430,2020/9/14 00:00,94422,1794452,18.9,19.1,18.85,19,0.1,69
2946,2430,2020/9/15 00:00,130642,2483583,19.1,19.1,18.95,19,0,67
2947,2430,2020/9/16 00:00,102298,1943726,19.05,19.1,18.95,19,0,70
2948,2430,2020/9/17 00:00,148554,2828368,19.1,19.15,18.9,18.9,-0.1,83
2949,2430,2020/9/18 00:00,133255,2531027,19,19.1,18.9,19,0.1,72
2950,2430,2020/9/21 00:00,114228,2170258,19,19.05,18.9,19.05,0.05,71
2951,2430,2020/9/22 00:00,97504,1847371,19,19.05,18.8,18.9,-0.15,67
2952,2430,2020/9/23 00:00,132207,2483275,18.8,18.85,18.7,18.75,-0.15,81
2953,2430,2020/9/24 00:00,191500,3533648,18.75,18.75,18.35,18.4,-0.35,116
2954,2430,2020/9/25 00:00,212701,3882796,18.4,18.65,18.05,18.2,-0.2,107
2955,2430,2020/9/28 00:00,55001,1010518,18.2,18.45,18.2,18.35,0.15,43
2956,2430,2020/9/29 00:00,103527,1899192,18.4,18.45,18.25,18.45,0.1,44
2957,2430,2020/9/30 00:00,31400,577610,18.35,18.45,18.35,18.45,0,19
2958,2430,2020/10/5 00:00,40252,745997,18.65,18.65,18.45,18.55,0.1,28
2959,2430,2020/10/6 00:00,108553,2012727,18.55,18.6,18.5,18.6,0.05,54
2960,2430,2020/10/7 00:00,56072,1045845,18.6,18.75,18.55,18.7,0.1,36
2961,2430,2020/10/8 00:00,104001,1937418,18.7,18.7,18.6,18.7,0,43
2962,2430,2020/10/12 00:00,181529,3317374,18.45,18.45,18.2,18.2,-0.5,107
2963,2430,2020/10/13 00:00,186621,3371788,18,18.15,18,18.1,-0.1,82
2964,2430,2020/10/14 00:00,47851,870820,18.15,18.3,18.15,18.25,0.15,35
2965,2430,2020/10/15 00:00,51103,927268,18.25,18.25,18.1,18.15,-0.1,26
2966,2430,2020/10/16 00:00,63100,1142260,18.25,18.25,18.05,18.15,0,44
2967,2430,2020/10/19 00:00,58329,1062854,18.2,18.3,18.15,18.2,0.05,42
2968,2430,2020/10/20 00:00,41706,755427,18.15,18.2,18.05,18.2,0,31
2969,2430,2020/10/21 00:00,60208,1091784,18.15,18.2,18.1,18.2,0,43
2970,2430,2020/10/22 00:00,62150,1124000,18.25,18.25,18.05,18.1,-0.1,37
2971,2430,2020/10/23 00:00,23006,417758,18.2,18.2,18.1,18.1,0,17
2972,2430,2020/10/26 00:00,67302,1224220,18.35,18.35,18.15,18.15,0.05,43
2973,2430,2020/10/27 00:00,42032,765376,18.15,18.25,18.15,18.25,0.1,36
2974,2430,2020/10/28 00:00,107288,1947162,18.1,18.3,18.05,18.15,-0.1,60
2975,2430,2020/10/29 00:00,102007,1847981,18.1,18.2,18.05,18.2,0.05,46
2976,2430,2020/10/30 00:00,117120,2122969,18.2,18.2,18.05,18.1,-0.1,60
2977,2430,2020/11/2 00:00,69180,1253588,18.15,18.15,18.05,18.1,0,38
2978,2430,2020/11/3 00:00,138226,2508959,18.2,18.3,18.1,18.1,0,64
2979,2430,2020/11/4 00:00,21067,382932,18.15,18.2,18.15,18.2,0.1,20
2980,2430,2020/11/5 00:00,106636,1929881,18.2,18.2,18.05,18.1,-0.1,62
2981,2430,2020/11/6 00:00,452884,8372280,18.35,18.6,18.3,18.5,0.4,204
2982,2430,2020/11/9 00:00,339305,6366525,18.8,18.95,18.6,18.7,0.2,178
2983,2430,2020/11/10 00:00,184457,3449640,18.8,18.85,18.55,18.6,-0.1,95
2984,2430,2020/11/11 00:00,242394,4504531,18.75,18.75,18.45,18.6,0,122
2985,2430,2020/11/12 00:00,94399,1743378,18.65,18.65,18.35,18.45,-0.15,60
2986,2430,2020/11/13 00:00,92140,1698879,18.3,18.55,18.3,18.5,0.05,66
2987,2430,2020/11/16 00:00,701564,13345093,18.55,19.35,18.55,19,0.5,277
2988,2430,2020/11/17 00:00,211265,4031357,19.2,19.3,18.9,19.05,0.05,131
2989,2430,2020/11/18 00:00,103889,1965665,19.05,19.05,18.8,18.9,-0.15,91
2990,2430,2020/11/19 00:00,92104,1742265,18.9,19,18.9,18.9,0,48
2991,2430,2020/11/20 00:00,265713,4996570,18.95,18.95,18.6,18.75,-0.15,120
2992,2430,2020/11/23 00:00,183803,3493433,18.9,19.1,18.9,19,0.25,111
2993,2430,2020/11/24 00:00,109115,2072727,19,19.05,18.95,19.05,0.05,75
2994,2430,2020/11/25 00:00,155348,2958356,19.05,19.1,18.9,19,-0.05,111
2995,2430,2020/11/26 00:00,166267,3156058,19,19.05,18.9,19.05,0.05,75
2996,2430,2020/11/27 00:00,162351,3099008,19.05,19.15,19.05,19.05,0,85
2997,2430,2020/11/30 00:00,192554,3673548,19.05,19.15,19.05,19.1,0.05,90
2998,2430,2020/12/1 00:00,114292,2179703,19.15,19.15,19,19.15,0.05,75
2999,2430,2020/12/2 00:00,113625,2165719,19.15,19.15,19.05,19.05,-0.1,63
3000,2430,2020/12/3 00:00,52505,1002629,19.1,19.15,19.05,19.15,0.1,64
3001,2430,2020/12/4 00:00,206878,3956915,19.15,19.2,19.05,19.1,-0.05,156
3002,2430,2020/12/7 00:00,162409,3103155,19.15,19.15,19.05,19.1,0,124
3003,2430,2020/12/8 00:00,255102,4846115,19.25,19.25,18.85,19.05,-0.05,113
3004,2430,2020/12/9 00:00,127029,2418491,19.05,19.1,19,19.05,0,79
3005,2430,2020/12/10 00:00,193388,3695126,19.1,19.15,19.05,19.1,0.05,79
3006,2430,2020/12/11 00:00,231244,4396013,19.15,19.15,18.9,19,-0.1,110
3007,2430,2020/12/14 00:00,208568,3957669,19,19.05,18.9,18.95,-0.05,90
3008,2430,2020/12/15 00:00,211916,4011102,18.95,19,18.9,18.95,0,91
3009,2430,2020/12/16 00:00,179721,3415679,18.95,19.1,18.9,19.1,0.15,99
3010,2430,2020/12/17 00:00,106637,2028105,19.1,19.1,19,19.1,0,77
3011,2430,2020/12/18 00:00,109703,2094927,19.1,19.15,19,19.1,0,69
3012,2430,2020/12/21 00:00,193764,3732497,19.15,19.4,19.1,19.35,0.25,136
3013,2430,2020/12/22 00:00,278008,5353387,19.35,19.4,19.05,19.15,-0.2,158
3014,2430,2020/12/23 00:00,309657,5998275,19.05,19.5,19.05,19.45,0.3,123
3015,2430,2020/12/24 00:00,419024,8168701,19.45,19.75,19.2,19.35,-0.1,197
3016,2430,2020/12/25 00:00,149952,2908350,19.4,19.5,19.35,19.45,0.1,78
3017,2430,2020/12/28 00:00,412880,8054602,19.45,19.6,19.4,19.6,0.15,217
3018,2430,2020/12/29 00:00,205270,4025070,19.6,19.7,19.55,19.65,0.05,118
3019,2430,2020/12/30 00:00,406961,8069384,19.65,19.95,19.6,19.9,0.25,203
3020,2430,2020/12/31 00:00,486064,9735508,20,20.2,19.85,20.1,0.2,259
3021,2430,2021/1/4 00:00,862943,17890817,20.15,21.3,20.15,20.9,0.8,490
3022,2430,2021/1/5 00:00,431824,8936671,21.2,21.2,20.55,20.55,-0.35,215
3023,2430,2021/1/6 00:00,412015,8354108,20.6,20.65,20,20.1,-0.45,238
3024,2430,2021/1/7 00:00,213368,4316020,20.2,20.35,20.1,20.2,0.1,114
3025,2430,2021/1/8 00:00,164408,3316096,20.3,20.35,20.1,20.2,0,119
3026,2430,2021/1/11 00:00,629801,13027288,20.4,20.85,20.4,20.75,0.55,231
3027,2430,2021/1/12 00:00,364637,7494811,20.75,20.9,20.45,20.5,-0.25,153
3028,2430,2021/1/13 00:00,191990,3947979,20.45,20.7,20.35,20.6,0.1,123
3029,2430,2021/1/14 00:00,129161,2674791,20.75,20.85,20.6,20.6,0,88
3030,2430,2021/1/15 00:00,338389,6896444,20.55,20.8,20.1,20.1,-0.5,169
3031,2430,2021/1/18 00:00,253373,4989470,20.1,20.1,19.35,19.7,-0.4,177
3032,2430,2021/1/19 00:00,108684,2152798,19.7,19.9,19.7,19.8,0.1,582
3033,2430,2021/1/20 00:00,420549,8183903,19.8,19.8,19.25,19.25,-0.55,587
3034,2430,2021/1/21 00:00,133667,2584085,19.25,19.5,19.25,19.3,0.05,311
3035,2430,2021/1/22 00:00,66027,1281130,19.6,19.6,19.3,19.5,0.2,145
3036,2430,2021/1/25 00:00,95419,1861090,19.55,19.6,19.4,19.6,0.1,192
3037,2430,2021/1/26 00:00,117535,2284158,19.6,19.6,19.35,19.4,-0.2,147
3038,2430,2021/1/27 00:00,94238,1836512,19.5,19.55,19.4,19.45,0.05,135
3039,2430,2021/1/28 00:00,138814,2729941,19.45,19.8,19.45,19.75,0.3,109
3040,2430,2021/1/29 00:00,212800,4185798,19.55,19.85,19.5,19.6,-0.15,179
3041,2430,2021/2/1 00:00,184699,3626413,19.5,19.75,19.5,19.7,0.1,123
3042,2430,2021/2/2 00:00,177951,3484350,19.45,19.9,19.45,19.55,-0.15,135
3043,2430,2021/2/3 00:00,87748,1718166,19.6,19.65,19.5,19.6,0.05,84
3044,2430,2021/2/4 00:00,93142,1821391,19.55,19.65,19.45,19.55,-0.05,96
3045,2430,2021/2/5 00:00,76376,1498291,19.7,19.7,19.55,19.65,0.1,104
3046,2430,2021/2/17 00:00,125046,2467017,19.65,19.85,19.65,19.8,0.15,163
3047,2430,2021/2/18 00:00,100720,1995343,19.8,19.9,19.7,19.9,0.1,148
3048,2430,2021/2/19 00:00,196375,3893016,19.9,19.95,19.75,19.9,0,154
3049,2430,2021/2/22 00:00,184621,3713405,19.95,20.25,19.95,20.25,0.35,220
3050,2430,2021/2/23 00:00,127576,2594473,20.2,20.45,20.2,20.45,0.2,294
3051,2430,2021/2/24 00:00,214294,4381284,20.4,20.5,20.35,20.45,0,354
3052,2430,2021/2/25 00:00,193209,3949482,20.5,20.6,20.35,20.5,0.05,139
3053,2430,2021/2/26 00:00,173905,3539804,20.4,20.5,20.3,20.5,0,148
3054,2430,2021/3/2 00:00,319842,6590222,20.5,20.75,20.45,20.7,0.2,226
3055,2430,2021/3/3 00:00,187129,3875622,20.8,20.85,20.55,20.75,0.05,262
3056,2430,2021/3/4 00:00,118191,2429561,20.8,20.8,20.45,20.6,-0.15,179
3057,2430,2021/3/5 00:00,61764,1269416,20.7,20.7,20.5,20.6,0,150
3058,2430,2021/3/8 00:00,72357,1498505,20.7,20.8,20.6,20.75,0.15,204
3059,2430,2021/3/9 00:00,143978,2990968,20.9,20.9,20.7,20.8,0.05,220
3060,2430,2021/3/10 00:00,137218,2862985,20.9,20.9,20.8,20.9,0.1,151
3061,2430,2021/3/11 00:00,712422,15119794,20.95,21.8,20.85,21.45,0.55,408
3062,2430,2021/3/12 00:00,410099,8749196,21.5,21.65,21,21.45,0,325
3063,2430,2021/3/15 00:00,1908599,44871853,23.5,23.55,23,23.55,2.1,901
3064,2430,2021/3/16 00:00,2771068,68250037,24.2,25.3,24,24.5,0.95,1643
3065,2430,2021/3/17 00:00,873399,21400915,24.55,24.85,24.2,24.5,0,568
3066,2430,2021/3/18 00:00,482943,11747008,24.75,24.75,24.2,24.25,-0.25,342
3067,2430,2021/3/19 00:00,551908,13327923,24.1,24.5,23.9,24.5,0.25,368
3068,2430,2021/3/22 00:00,692711,17037643,24.7,24.95,24.3,24.95,0.45,419
3069,2430,2021/3/23 00:00,766530,19244654,25.35,25.55,24.8,25.3,0.35,401
3070,2430,2021/3/24 00:00,358533,8954454,25.3,25.3,24.8,25.2,-0.1,294
3071,2430,2021/3/25 00:00,376370,9379767,25.15,25.15,24.85,24.95,-0.25,249
3072,2430,2021/3/26 00:00,338830,8471495,24.8,25.1,24.8,25.1,0.15,222
3073,2430,2021/3/29 00:00,530061,13355209,25.1,25.35,24.95,25.25,0.15,381
3074,2430,2021/3/30 00:00,900138,23015897,25.3,25.75,25.25,25.4,0.15,506
3075,2430,2021/3/31 00:00,914484,23677202,25.45,26.35,25.4,26.25,0.85,535
3076,2430,2021/4/1 00:00,543164,14196380,26.4,26.7,25.9,26,-0.25,404
3077,2430,2021/4/6 00:00,594095,15421997,26.15,26.2,25.8,26,0,412
3078,2430,2021/4/7 00:00,285393,7408128,25.8,26.05,25.8,26.05,0.05,225
3079,2430,2021/4/8 00:00,469428,12276159,26.25,26.3,26,26.3,0.25,241
3080,2430,2021/4/9 00:00,372368,9750480,26.2,26.4,26.05,26.35,0.05,228
3081,2430,2021/4/12 00:00,1485281,40653727,26.35,27.8,26.35,27.8,1.45,849
3082,2430,2021/4/13 00:00,751456,20502271,27.75,27.75,26.9,27.35,-0.45,486
3083,2430,2021/4/14 00:00,631531,16849218,27.3,27.3,26.1,26.85,-0.5,376
3084,2430,2021/4/15 00:00,255671,6840857,26.85,26.95,26.65,26.9,0.05,179
3085,2430,2021/4/16 00:00,281791,7602644,26.9,27.1,26.8,27.1,0.2,216
3086,2430,2021/4/19 00:00,299976,8175372,27.1,27.4,27.05,27.3,0.2,224
3087,2430,2021/4/20 00:00,210653,5731450,27.3,27.35,27.05,27.3,0,190
3088,2430,2021/4/21 00:00,298755,8063276,27,27.2,26.85,26.95,-0.35,206
3089,2430,2021/4/22 00:00,947650,25689777,26.9,27.5,26.7,27.15,0.2,604
3090,2430,2021/4/23 00:00,523844,14007848,27.2,27.2,26.5,26.75,-0.4,381
3091,2430,2021/4/26 00:00,273648,7326435,26.9,26.9,26.65,26.85,0.1,198
3092,2430,2021/4/27 00:00,315538,8538734,26.85,27.3,26.8,27.05,0.2,269
3093,2430,2021/4/28 00:00,448580,12159761,27.2,27.25,26.95,27.2,0.15,292
3094,2430,2021/4/29 00:00,506755,13816471,27.2,27.45,27.1,27.35,0.15,286
3095,2430,2021/5/3 00:00,632624,17262316,27.4,27.45,27.05,27.4,0.05,369
3096,2430,2021/5/4 00:00,1085352,28937258,27.45,27.45,26.1,26.45,-0.95,561
3097,2430,2021/5/5 00:00,408866,10998775,26.5,27.35,26.1,26.9,0.45,260
3098,2430,2021/5/6 00:00,480004,13068248,26.9,27.5,26.9,27.1,0.2,305
3099,2430,2021/5/7 00:00,3117052,92771857,29.8,29.8,29.3,29.8,2.7,1100
3100,2430,2021/5/10 00:00,3448992,106161516,31.9,31.95,29.85,30.75,0.95,1836
3101,2430,2021/5/11 00:00,2003827,61851801,30.1,31.8,30.05,30.75,0,1136
3102,2430,2021/5/12 00:00,2543356,74460902,30.75,31.05,27.7,28.2,-2.55,1308
3103,2430,2021/5/13 00:00,1900392,55511999,28,30.4,27,29.75,1.55,1064
3104,2430,2021/5/14 00:00,2367655,70951830,31,31.3,29,29.4,-0.35,1395
3105,2430,2021/5/17 00:00,2318987,59182641,25.75,26.35,25.1,25.1,X0.00,1012
3106,2430,2021/5/18 00:00,1266839,33146974,25.5,26.75,25.5,26.45,1.35,668
3107,2430,2021/5/19 00:00,1355005,36756647,26.75,28.4,26.35,27.1,0.65,741
3108,2430,2021/5/20 00:00,3154981,89953856,27.95,29.5,27.2,27.4,0.3,1743
3109,2430,2021/5/21 00:00,2430912,70074130,27.65,29.75,27.65,29.5,2.1,1217
3110,2430,2021/5/24 00:00,2173810,62778393,29.6,29.85,28.1,28.35,-1.15,1313
3111,2430,2021/5/25 00:00,1031147,28945455,28.4,28.5,27.8,28,-0.35,635
3112,2430,2021/5/26 00:00,742099,20449572,28.2,28.2,27.35,27.55,-0.45,453
3113,2430,2021/5/27 00:00,669944,18201736,27.6,27.6,27,27.15,-0.4,444
3114,2430,2021/5/28 00:00,480254,13237533,27.25,27.75,27.25,27.75,0.6,281
3115,2430,2021/5/31 00:00,591558,16360517,27.75,28.1,27.35,27.7,-0.05,353
3116,2430,2021/6/1 00:00,576170,16023569,27.7,28.2,27.45,28.2,0.5,338
3117,2430,2021/6/2 00:00,1246714,35950259,28.25,29.3,28.05,29.2,1,648
3118,2430,2021/6/3 00:00,3143253,94912614,29.5,30.8,29.15,30.55,1.35,1646
3119,2430,2021/6/4 00:00,1444576,42761989,30,30.3,29,29.35,-1.2,869
3120,2430,2021/6/7 00:00,3487509,107245649,30.7,31.75,29.55,30.55,1.2,1759
3121,2430,2021/6/8 00:00,1377270,42627743,30.05,31.5,30.05,31.3,0.75,807
3122,2430,2021/6/9 00:00,5546521,177059499,32.2,33,30.45,33,1.7,3105
3123,2430,2021/6/10 00:00,9296104,315782037,33,35.95,32,32,-1,5171
3124,2430,2021/6/11 00:00,3520410,109202058,32,32,30.5,30.5,-1.5,2029
3125,2430,2021/6/15 00:00,1395344,42546630,30.5,31.2,30.05,30.35,-0.15,897
3126,2430,2021/6/16 00:00,2073914,64397728,30.6,31.95,30.35,30.75,0.4,1059
3127,2430,2021/6/17 00:00,702416,21591143,30.75,31.15,30.55,30.6,-0.15,394
3128,2430,2021/6/18 00:00,4005512,128746032,30.9,33.25,30.5,31.7,1.1,2222
3129,2430,2021/6/21 00:00,6378332,216417668,32.1,34.85,32.1,34.85,3.15,3327
3130,2430,2021/6/22 00:00,8659023,302279309,37,37.05,33.1,33.3,-1.55,4954
3131,2430,2021/6/23 00:00,1709105,57010113,33.25,33.85,32.55,33.15,-0.15,931
3132,2430,2021/6/24 00:00,1428185,48578346,34.1,34.5,33.35,34,0.85,845
3133,2430,2021/6/25 00:00,1567394,52766666,34.5,34.5,33.05,34.1,0.1,950
3134,2430,2021/6/28 00:00,3764223,133072065,35,36.1,34.15,35.2,1.1,2038
